"Match ID","League","Start Date","Duration (s)","Duration (mm:ss)","Radiant Team","Team A","Team A Heroes","Team B","Team B Heroes","Winner"
"7252645785","15475","22 Jul 2023 08:14","2268","37:48","Team B","Talon","Clockwerk  Batrider  Undying  Timbersaw  Terrorblade","TSM","Drow Ranger  Broodmother  Chen  Techies  Primal Beast","Team A"
"7253411629","15475","23 Jul 2023 11:00","2301","38:21","Team A","PSG.LGD","Bane  Windranger  Keeper of the Light  Terrorblade  Mars","9Pandas","Juggernaut  Storm Spirit  Doom  Silencer  Skywrath Mage","Team A"
"7253569024","15475","23 Jul 2023 01:32","2906","48:26","Team B","TSM","Dark Seer  Batrider  Lone Druid  Undying  Terrorblade","Team Aster","Lion  Io  Slark  Ember Spirit  Mars","Team B"
"7253685856","15475","23 Jul 2023 02:49","2634","43:54","Team B","Team Aster","Tidehunter  Leshrac  Rubick  Disruptor  Terrorblade","TSM","Templar Assassin  Dark Seer  Batrider  Timbersaw  Elder Titan","Team B"
"7253700182","15475","23 Jul 2023 02:58","2249","37:29","Team B","Team Secret","Silencer  Terrorblade  Monkey King  Snapfire  Mars","Shopify Rebellion","Razor  Lion  Beastmaster  Naga Siren  Io","Team B"
"7253716952","15475","23 Jul 2023 03:08","2115","35:15","Team B","Talon","Lina  Undying  Ember Spirit  Terrorblade  Phoenix","BetBoom Team","Tidehunter  Necrophos  Batrider  Lycan  Techies","Team B"
"7253831446","15475","23 Jul 2023 04:29","3196","53:16","Team A","Gaimin Gladiators","Beastmaster  Dragon Knight  Chen  Rubick  Terrorblade","9Pandas","Alchemist  Lycan  Undying  Techies  Ember Spirit","Team B"
"7253924525","15475","23 Jul 2023 05:22","2282","38:02","Team B","PSG.LGD","Storm Spirit  Shadow Demon  Undying  Terrorblade  Mars","Evil Geniuses","Templar Assassin  Batrider  Meepo  Elder Titan  Snapfire","Team A"
"7254120737","15475","23 Jul 2023 07:52","1249","20:49","Team B","Shopify Rebellion","Windranger  Lion  Batrider  Timbersaw  Terrorblade","Talon","Tiny  Tidehunter  Enigma  Medusa  Snapfire","Team B"
"7254189995","15475","23 Jul 2023 08:54","1679","27:59","Team A","BetBoom Team","Tiny  Dragon Knight  Clockwerk  Keeper of the Light  Terrorblade","Team Aster","Storm Spirit  Tidehunter  Faceless Void  Skywrath Mage  Winter Wyvern","Team A"
"7254789702","15475","24 Jul 2023 11:00","2348","39:08","Team A","PSG.LGD","Tiny  Enigma  Shadow Demon  Terrorblade  Primal Beast","Quest Esports","Storm Spirit  Gyrocopter  Rubick  Io  Mars","Team B"
"7254853209","15475","24 Jul 2023 12:14","3188","53:08","Team A","Team Spirit","Sand King  Storm Spirit  Spirit Breaker  Keeper of the Light  Terrorblade","9Pandas","Beastmaster  Broodmother  Doom  Meepo  Oracle","Team A"
"7255010550","15475","24 Jul 2023 02:46","2987","49:47","Team B","Tundra Esports","Broodmother  Chen  Terrorblade  Arc Warden  Snapfire","Team Secret","Bloodseeker  Enigma  Venomancer  Templar Assassin  Bounty Hunter","Team B"
"7255023281","15534","24 Jul 2023 02:46","2528","42:08","Team A","One Move","Puck  Enchantress  Batrider  Legion Commander  Terrorblade","Polaris Esports","Axe  Earthshaker  Morphling  Queen of Pain  Skywrath Mage","Team A"
"7255165048","15534","24 Jul 2023 04:23","1839","30:39","Team A","Infamous Gaming","Mirana  Undying  Ember Spirit  Terrorblade  Primal Beast","HYDRA","Storm Spirit  Faceless Void  Doom  Skywrath Mage  Techies","Team B"
"7255243691","15475","24 Jul 2023 05:26","1443","24:03","Team A","TSM","Beastmaster  Undying  Rubick  Terrorblade  Primal Beast","Shopify Rebellion","Axe  Leshrac  Io  Medusa  Skywrath Mage","Team A"
"7255318771","15475","24 Jul 2023 06:21","2652","44:12","Team B","TSM","Puck  Beastmaster  Clockwerk  Batrider  Terrorblade","Tundra Esports","Lion  Enigma  Doom  Slark  Pangolier","Team B"
"7255412458","15475","24 Jul 2023 07:38","2148","35:48","Team A","Shopify Rebellion","Mirana  Tidehunter  Venomancer  Terrorblade  Snapfire","Tundra Esports","Bloodseeker  Enchantress  Broodmother  Batrider  Pangolier","Team B"
"7256105852","15475","25 Jul 2023 11:29","2289","38:09","Team A","Quest Esports","Mirana  Shadow Demon  Terrorblade  Mars  Primal Beast","Talon","Tidehunter  Clockwerk  Lycan  Undying  Snapfire","Team A"
"7256165913","15475","25 Jul 2023 12:35","3519","58:39","Team B","Quest Esports","Undying  Rubick  Timbersaw  Terrorblade  Pangolier","Talon","Tiny  Faceless Void  Doom  Silencer  Snapfire","Team B"
"7256296363","15534","25 Jul 2023 02:31","2447","40:47","Team A","Neon Esports","Storm Spirit  Lich  Beastmaster  Rubick  Terrorblade","One Move","Batrider  Chen  Meepo  Legion Commander  Monkey King","Team B"
"7256512720","15475","25 Jul 2023 05:10","2578","42:58","Team B","Gaimin Gladiators","Storm Spirit  Keeper of the Light  Timbersaw  Terrorblade  Oracle","Team Liquid","Templar Assassin  Rubick  Skywrath Mage  Legion Commander  Monkey King","Team B"
"7257497244","15534","26 Jul 2023 01:23","1653","27:33","Team B","Thunder Awaken","Io  Skywrath Mage  Legion Commander  Ember Spirit  Terrorblade","UALEIKUMNIHAO","Drow Ranger  Storm Spirit  Pugna  Lycan  Treant Protector","Team B"
"7257715605","15534","26 Jul 2023 04:03","2507","41:47","Team A","HYDRA","Storm Spirit  Beastmaster  Undying  Keeper of the Light  Terrorblade","Neon Esports","Puck  Faceless Void  Chen  Skywrath Mage  Snapfire","Team A"
"7258681611","15475","27 Jul 2023 11:01","2043","34:03","Team A","Team Secret","Shadow Shaman  Templar Assassin  Batrider  Legion Commander  Terrorblade","9Pandas","Storm Spirit  Alchemist  Lycan  Undying  Skywrath Mage","Team B"
"7258729053","15475","27 Jul 2023 12:04","2338","38:58","Team A","9Pandas","Storm Spirit  Timbersaw  Skywrath Mage  Elder Titan  Terrorblade","Team Secret","Templar Assassin  Clockwerk  Batrider  Chen  Ursa","Team A"
"7259007705","15475","27 Jul 2023 03:50","2923","48:43","Team B","Talon","Storm Spirit  Keeper of the Light  Elder Titan  Terrorblade  Mars","Team Liquid","Sven  Lion  Leshrac  Io  Timbersaw","Team A"
"7259457478","15475","27 Jul 2023 09:38","4331","1:12:11","Team A","BetBoom Team","Axe  Undying  Techies  Ember Spirit  Terrorblade","Team Spirit","Lion  Beastmaster  Faceless Void  Enchantress  Pangolier","Team B"
"7260006364","15475","28 Jul 2023 11:03","3043","50:43","Team B","Quest Esports","Mirana  Queen of Pain  Terrorblade  Phoenix  Mars","Gaimin Gladiators","Juggernaut  Windranger  Rubick  Disruptor  Underlord","Team B"
"7260671379","15475","28 Jul 2023 07:33","2309","38:29","Team A","BetBoom Team","Axe  Puck  Undying  Techies  Terrorblade","Gaimin Gladiators","Doom  Rubick  Monkey King  Pangolier  Snapfire","Team A"
"7261279634","15058","29 Jul 2023 07:30","2248","37:28","Team B","Yangon Galacticos","Lion  Beastmaster  Leshrac  Terrorblade  Oracle","Gengar","Bloodseeker  Lich  Ember Spirit  Snapfire  Mars","Team A"
"7262210509","15475","29 Jul 2023 06:30","3045","50:45","Team B","Talon","Razor  Undying  Keeper of the Light  Ember Spirit  Terrorblade","Gaimin Gladiators","Bloodseeker  Tidehunter  Leshrac  Disruptor  Io","Team A"
"7262275221","14783","29 Jul 2023 09:13","1335","22:15","Team B","Universitario eSports","Dark Seer  Enchantress  Spirit Breaker  Terrorblade  Pangolier","NoPing Esports","Puck  Enigma  Clockwerk  Nature's Prophet  Batrider","Team B"
"7262318315","15475","29 Jul 2023 07:59","2872","47:52","Team B","Talon","Puck  Silencer  Lycan  Rubick  Terrorblade","Gaimin Gladiators","Beastmaster  Leshrac  Shadow Demon  Io  Bristleback","Team B"
"7263801942","15475","30 Jul 2023 06:42","2547","42:27","Team B","Team Spirit","Beastmaster  Enchantress  Shadow Demon  Terrorblade  Snapfire","Team Liquid","Drow Ranger  Lich  Clockwerk  Broodmother  Ember Spirit","Team A"
"7265209090","14783","31 Jul 2023 09:10","3872","1:04:32","Team B","AcatSuki","Enigma  Spirit Breaker  Rubick  Timbersaw  Terrorblade","x5 Gaming","Windranger  Clockwerk  Disruptor  Pangolier  Snapfire","Team B"
"7266108386","14691","01 Aug 2023 03:31","1940","32:20","Team B","RAM SQUAD","Enchantress  Undying  Magnus  Terrorblade  Primal Beast","Hot Headed Gaming","Beastmaster  Leshrac  Shadow Demon  Io  Muerta","Team B"
"7266289039","14691","01 Aug 2023 05:29","2717","45:17","Team A","Sibe Team","Silencer  Rubick  Ember Spirit  Underlord  Terrorblade","Multicast","Phantom Lancer  Lion  Clockwerk  Snapfire  Mars","Team A"
"7266415223","14783","01 Aug 2023 07:05","2867","47:47","Team B","Old School","Skywrath Mage  Legion Commander  Terrorblade  Pangolier  Dawnbreaker","Universitario eSports","Tiny  Lion  Beastmaster  Batrider  Medusa","Team B"
"7267399926","14691","02 Aug 2023 03:00","2431","40:31","Team A","Hot Headed Gaming","Tiny  Enchantress  Lycan  Terrorblade  Snapfire","Multicast","Drow Ranger  Beastmaster  Undying  Rubick  Ember Spirit","Team B"
"7267661932","14691","02 Aug 2023 05:52","1869","31:09","Team A","RAM SQUAD","Clockwerk  Timbersaw  Terrorblade  Oracle  Snapfire","Sibe Team","Rubick  Elder Titan  Ember Spirit  Underlord  Muerta","Team A"
"7268071281","14783","02 Aug 2023 11:58","3506","58:26","Team B","Mad Kings Esports","Lich  Invoker  Rubick  Terrorblade  Primal Beast","Universitario eSports","Beastmaster  Templar Assassin  Shadow Demon  Techies  Snapfire","Team B"
"7268123659","14783","03 Aug 2023 01:20","2478","41:18","Team A","Universitario eSports","Tidehunter  Lich  Batrider  Skywrath Mage  Terrorblade","Mad Kings Esports","Windranger  Beastmaster  Queen of Pain  Rubick  Elder Titan","Team B"
"7268672053","14691","03 Aug 2023 02:10","1697","28:17","Team B","Moneymakers","Razor  Lion  Dark Seer  Spirit Breaker  Terrorblade","Sibe Team","Juggernaut  Clockwerk  Visage  Oracle  Snapfire","Team A"
"7269365952","14783","03 Aug 2023 10:58","2205","36:45","Team A","x5 Gaming","Tiny  Batrider  Ancient Apparition  Lycan  Terrorblade","Universitario eSports","Beastmaster  Templar Assassin  Shadow Demon  Chaos Knight  Rubick","Team A"
"7269497276","14783","04 Aug 2023 02:15","1929","32:09","Team B","Mad Kings Esports","Rubick  Terrorblade  Phoenix  Snapfire  Mars","Infamous Gaming","Lion  Venomancer  Ember Spirit  Monkey King  Dawnbreaker","Team B"
"7270366714","14691","04 Aug 2023 06:02","3788","1:03:08","Team B","Moneymakers","Lich  Skywrath Mage  Terrorblade  Snapfire  Primal Beast","Hot Headed Gaming","Beastmaster  Rubick  Medusa  Elder Titan  Ember Spirit","Team A"
"7270484951","14691","04 Aug 2023 07:32","1829","30:29","Team B","Moneymakers","Lion  Lycan  Shadow Demon  Terrorblade  Snapfire","Hot Headed Gaming","Beastmaster  Queen of Pain  Clockwerk  Rubick  Troll Warlord","Team A"
"7270670142","14783","04 Aug 2023 10:04","1692","28:12","Team B","Old School","Skywrath Mage  Legion Commander  Ember Spirit  Terrorblade  Dawnbreaker","Infamous Gaming","Shadow Fiend  Spirit Breaker  Meepo  Treant Protector  Snapfire","Team B"
"7271296308","14691","05 Aug 2023 11:02","2321","38:41","Team B","Hot Headed Gaming","Axe  Shadow Demon  Undying  Terrorblade  Pangolier","Ancient Tribe","Earthshaker  Phantom Lancer  Enigma  Spirit Breaker  Rubick","Team B"
"7273508808","14783","06 Aug 2023 07:00","1932","32:12","Team B","x5 Gaming","Storm Spirit  Keeper of the Light  Skywrath Mage  Legion Commander  Terrorblade","Infamous Gaming","Drow Ranger  Puck  Beastmaster  Undying  Rubick","Team B"
"7274293109","15638","07 Aug 2023 12:00","3443","57:23","Team B","LEVEL UP","Windranger  Silencer  Rubick  Terrorblade  Primal Beast","Virtus.pro","Bloodseeker  Lich  Beastmaster  Techies  Snapfire","Team A"
"7274634986","15638","07 Aug 2023 04:19","3507","58:27","Team A","Alliance","Shadow Fiend  Beastmaster  Rubick  Disruptor  Terrorblade","Luna Galaxy","Broodmother  Batrider  Timbersaw  Ember Spirit  Oracle","Team A"
"7274697680","14691","07 Aug 2023 05:02","2436","40:36","Team B","Moneymakers","Beastmaster  Clockwerk  Rubick  Terrorblade  Pangolier","RAM SQUAD","Drow Ranger  Lion  Lich  Elder Titan  Primal Beast","Team A"
"7274795718","14691","07 Aug 2023 06:09","2249","37:29","Team A","RAM SQUAD","Crystal Maiden  Enchantress  Legion Commander  Terrorblade  Snapfire","Moneymakers","Lion  Beastmaster  Elder Titan  Pangolier  Muerta","Team B"
"7274930167","14783","07 Aug 2023 07:56","2020","33:40","Team A","AcatSuki","Tiny  Leshrac  Disruptor  Terrorblade  Snapfire","Infamous Gaming","Bane  Rubick  Monkey King  Pangolier  Primal Beast","Team A"
"7275920985","14691","08 Aug 2023 03:58","2658","44:18","Team B","Ancient Tribe","Enigma  Dark Seer  Shadow Demon  Timbersaw  Terrorblade","StoRm","Necrophos  Beastmaster  Chen  Slark  Skywrath Mage","Team A"
